,ID,Investigation_Type,Accident_NO,Date,Country,Injury_Severity,Damage,Reg_Number,Make,Model,Amateur_Built,No_of_Engines,Engine_Type,Schedule,Purpose_of_flight,Major_Injuries,Minor_Injuries,Uninjured,Weather_Condition,Report_Status,Publication_Date,Total_Injuries,Year,Month,State_Abbr,Location_Name,US_State,Abbreviation
102,20020917X02191,Accident,LAX82DA099,1982-03-06,United States,Non-Fatal,Substantial,N3427U,Cessna,182,No,1.0,Reciprocating,,Unknown,0.0,0.0,1.0,VMC,Probable Cause,06-03-1983,0.0,1982,3,CA,WOODLAND,California,CA
103,20020917X02035,Accident,FTW82DA085,1982-03-07,United States,Non-Fatal,Destroyed,N1117U,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,0.0,3.0,VMC,Probable Cause,07-03-1983,0.0,1982,3,TX,HOUSTON,Texas,TX
104,20020917X02045,Accident,FTW82DA097,1982-03-07,United States,Non-Fatal,Substantial,N777BZ,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,07-03-1983,0.0,1982,3,TX,TYLER,Texas,TX
105,20020917X02419,Incident,MIA82IA066,1982-03-08,United States,Incident,Minor,N3505Q,Piper,PA-28-140,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,08-03-1983,0.0,1982,3,FL,NEAR MELBOURNE,Florida,FL
106,20020917X01828,Accident,CHI82DA080,1982-03-08,United States,Non-Fatal,Substantial,N66252,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,08-03-1983,0.0,1982,3,IN,CHARLESTOWN,Indiana,IN
107,20020917X02194,Accident,LAX82DA102,1982-03-09,United States,Non-Fatal,Substantial,N3564E,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,09-03-1983,0.0,1982,3,CA,SAN CARLOS,California,CA
108,20020917X02124,Accident,FTW82FPM11,1982-03-10,United States,Fatal(2),Destroyed,N739MG,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,UNK,Probable Cause,10-03-1983,0.0,1982,3,OK,HEAVENER,Oklahoma,OK
109,20020917X02447,Accident,MKC82DA043,1982-03-10,United States,Non-Fatal,Substantial,N45078,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,10-03-1983,0.0,1982,3,MO,LEE'S SUMMIT,Missouri,MO
110,20020917X01634,Accident,ANC82DA025,1982-03-10,United States,Non-Fatal,Substantial,N9464C,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,10-03-1983,0.0,1982,3,AK,MCGRATH,Alaska,AK
111,20020917X02195,Accident,LAX82DA104,1982-03-11,United States,Non-Fatal,Substantial,N8542B,Cessna,172,No,1.0,Reciprocating,,Personal,1.0,1.0,0.0,VMC,Probable Cause,11-03-1983,2.0,1982,3,NV,LAS VEGAS,Nevada,NV
112,20020917X02290,Accident,LAX82FUG07,1982-03-12,United States,Non-Fatal,Substantial,N21409,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,1.0,0.0,VMC,Probable Cause,12-03-1983,1.0,1982,3,CA,BLYTHE,California,CA
113,20020917X01934,Accident,DEN82DA043,1982-03-12,United States,Non-Fatal,Substantial,N733DU,Cessna,172,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,12-03-1983,0.0,1982,3,CO,BROOMFIELD,Colorado,CO
114,20020917X02309,Accident,LAX82FUQ11,1982-03-13,United States,Non-Fatal,Destroyed,N7498X,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,13-03-1983,0.0,1982,3,CA,LANCASTER,California,CA
115,20020917X02316,Accident,LAX82FVD11,1982-03-13,United States,Non-Fatal,Substantial,N6346Q,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,13-03-1983,0.0,1982,3,CA,NAVATO,California,CA
116,20020917X01835,Accident,CHI82DA088,1982-03-13,United States,Non-Fatal,Substantial,N2039X,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,13-03-1983,0.0,1982,3,OH,SEBRING,Ohio,OH
117,20020917X01834,Accident,CHI82DA087,1982-03-13,United States,Non-Fatal,Substantial,N757XU,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,13-03-1983,0.0,1982,3,IN,LAKE VILLAGE,Indiana,IN
118,20020917X01678,Accident,ATL82DA068,1982-03-13,United States,Non-Fatal,Substantial,N44ER,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,13-03-1983,0.0,1982,3,GA,CHAMBLEE,Georgia,GA
119,20020917X02331,Accident,LAX82FXQ06,1982-03-14,United States,Fatal(2),Destroyed,N5298N,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,14-03-1983,0.0,1982,3,CA,LAKE TAHOE,California,CA
120,20020917X01680,Accident,ATL82DA070,1982-03-14,United States,Non-Fatal,Substantial,N159TC,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,1.0,0.0,VMC,Probable Cause,14-03-1983,1.0,1982,3,MD,LUSBY,Maryland,MD
121,20020917X02511,Accident,NYC82DA054,1982-03-15,United States,Non-Fatal,Substantial,N9243H,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,15-03-1983,0.0,1982,3,NY,CANASTOTA,New York,NY
122,20020917X01837,Accident,CHI82DA090,1982-03-15,United States,Non-Fatal,Substantial,N5643B,Cessna,182,No,1.0,Reciprocating,,Business,0.0,0.0,1.0,IMC,Probable Cause,15-03-1983,0.0,1982,3,MN,BREMEN TOWNSHIP,Minnesota,MN
123,20020917X02449,Accident,MKC82DA045,1982-03-17,United States,Non-Fatal,Destroyed,N73828,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,17-03-1983,0.0,1982,3,MO,THAYER,Missouri,MO
124,20020917X02122,Accident,FTW82FPJ14,1982-03-17,United States,Fatal(1),Destroyed,N5608J,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,17-03-1983,0.0,1982,3,OK,HULEN,Oklahoma,OK
125,20020917X01732,Accident,ATL82FA072,1982-03-17,United States,Fatal(1),Destroyed,N10914,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,17-03-1983,0.0,1982,3,MD,TILGHMAN ISLAND,Maryland,MD
126,20020917X02366,Accident,MIA82DA076,1982-03-17,United States,Non-Fatal,Substantial,N757JK,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,17-03-1983,0.0,1982,3,FL,BROOKSVILLE,Florida,FL
127,20020917X01684,Accident,ATL82DA075,1982-03-17,United States,Non-Fatal,Substantial,N6449A,Cessna,182,No,1.0,Reciprocating,,Unknown,0.0,0.0,1.0,VMC,Probable Cause,17-03-1983,0.0,1982,3,NC,MIDLAND,North Carolina,NC
128,20020917X02322,Accident,LAX82FVG17,1982-03-19,United States,Non-Fatal,Destroyed,N3910D,Cessna,182,Yes,1.0,Reciprocating,,Personal,3.0,2.0,0.0,VMC,Probable Cause,19-03-1983,5.0,1982,3,CA,FOLSOM,California,CA
129,20020917X01763,Accident,ATL82FLT03,1982-03-20,United States,Fatal(1),Destroyed,N737QS,Cessna,172N,Yes,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,20-03-1983,0.0,1982,3,TN,GREENFIELD,Tennessee,TN
130,20020917X01733,Accident,ATL82FA080,1982-03-20,United States,Fatal(1),Destroyed,N738QS,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,20-03-1983,0.0,1982,3,NC,FRANCISCO,North Carolina,NC
131,20020917X02451,Accident,MKC82DA048,1982-03-20,United States,Non-Fatal,Substantial,N60761,Cessna,150,No,1.0,Reciprocating,,Ferry,0.0,0.0,1.0,VMC,Probable Cause,20-03-1983,0.0,1982,3,KS,SABETHA,Kansas,KS
132,20020917X01685,Accident,ATL82DA077,1982-03-20,United States,Non-Fatal,Substantial,N757VV,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,20-03-1983,0.0,1982,3,SC,ALLENDALE,South Carolina,SC
133,20020917X02200,Accident,LAX82DA114,1982-03-21,United States,Non-Fatal,Destroyed,N63335,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,21-03-1983,0.0,1982,3,CA,DELANO,California,CA
134,20020917X02489,Accident,NYC82DA025,1982-03-21,United States,Non-Fatal,Substantial,N3644T,Cessna,172M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,21-03-1983,0.0,1982,3,MA,HAVERHILL,Massachusetts,MA
135,20020917X01841,Accident,CHI82DA094,1982-03-21,United States,Non-Fatal,Substantial,N9131H,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,21-03-1983,0.0,1982,3,IN,CLARKSVILLE,Indiana,IN
136,20020917X02310,Accident,LAX82FUQ12,1982-03-22,United States,Fatal(1),Destroyed,N63331,Cessna,150M,Yes,1.0,Reciprocating,,Instructional,0.0,0.0,0.0,VMC,Probable Cause,22-03-1983,0.0,1982,3,CA,OXNARD,California,CA
137,20020917X02452,Accident,MKC82DA049,1982-03-22,United States,Non-Fatal,Substantial,N4915F,Cessna,172,No,1.0,Reciprocating,,Business,0.0,0.0,1.0,VMC,Probable Cause,22-03-1983,0.0,1982,3,KS,JETMORE,Kansas,KS
138,20020917X02201,Accident,LAX82DA115,1982-03-22,United States,Non-Fatal,Substantial,N25782,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,22-03-1983,0.0,1982,3,AZ,WINSLOW,Arizona,AZ
139,20020917X01756,Accident,ATL82FLA01,1982-03-23,United States,Non-Fatal,Destroyed,N5841U,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,23-03-1983,1.0,1982,3,GA,HOBOKEN,Georgia,GA
140,20020917X02203,Accident,LAX82DA118,1982-03-23,United States,Non-Fatal,Substantial,N21944,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,23-03-1983,0.0,1982,3,AZ,DILKON,Arizona,AZ
141,20020917X01843,Accident,CHI82DA097,1982-03-23,United States,Non-Fatal,Substantial,N714KR,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,23-03-1983,0.0,1982,3,IL,WHEELING,Illinois,IL
142,20020917X02475,Accident,MKC82FCJ02,1982-03-24,United States,Fatal(1),Destroyed,N32329,Piper,PA-28-140,No,1.0,Reciprocating,,Business,0.0,0.0,0.0,IMC,Probable Cause,24-03-1983,0.0,1982,3,NE,DAVENPORT,Nebraska,NE
143,20020917X01846,Accident,CHI82DA101,1982-03-24,United States,Non-Fatal,Substantial,N9239U,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,24-03-1983,2.0,1982,3,IL,WEST CHICAGO,Illinois,IL
144,20020917X01691,Accident,ATL82DA085,1982-03-24,United States,Non-Fatal,Substantial,N48952,Cessna,152,Yes,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,24-03-1983,0.0,1982,3,KY,RUSSELLVILLE,Kentucky,KY
145,20020917X02050,Accident,FTW82DA102,1982-03-25,United States,Non-Fatal,Substantial,N6245Q,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,25-03-1983,0.0,1982,3,LA,NEW ORLEANS,Louisiana,LA
146,20020917X02517,Accident,NYC82DA063,1982-03-26,United States,Non-Fatal,Substantial,N757HZ,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,UNK,Probable Cause,26-03-1983,0.0,1982,3,NY,EAST AURORA,New York,NY
147,20020917X02317,Accident,LAX82FVD12,1982-03-26,United States,Non-Fatal,Substantial,N4734D,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,26-03-1983,0.0,1982,3,CA,LIVERMORE,California,CA
148,20020917X01736,Accident,ATL82FA087,1982-03-28,United States,Fatal(4),Destroyed,N2490T,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,28-03-1983,0.0,1982,3,MD,WESTMINSTER,Maryland,MD
149,20020917X01848,Accident,CHI82DA104,1982-03-29,United States,Non-Fatal,Substantial,N4649B,Cessna,180,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,29-03-1983,0.0,1982,3,MN,DULUTH,Minnesota,MN
150,20020917X02518,Accident,NYC82DA064,1982-03-30,United States,Non-Fatal,Substantial,N757QC,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,30-03-1983,0.0,1982,3,NY,RONKONKOMA,New York,NY
151,20020917X02383,Accident,MIA82DA098,1982-04-01,United States,Non-Fatal,Substantial,N23ER,Cessna,172,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,01-04-1983,0.0,1982,4,FL,ORMOND BEACH,Florida,FL
152,20020917X01852,Accident,CHI82DA109,1982-04-01,United States,Non-Fatal,Substantial,N4936A,Cessna,180,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,01-04-1983,0.0,1982,4,IL,NOKOMIS,Illinois,IL
153,20020917X01693,Accident,ATL82DA090,1982-04-01,United States,Non-Fatal,Substantial,N1360H,Piper,PA-28-140,Yes,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,01-04-1983,0.0,1982,4,GA,HAZLEHURST,Georgia,GA
154,20020917X02568,Accident,NYC82FNC06,1982-04-02,United States,Fatal(1),Destroyed,N21869,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,02-04-1983,0.0,1982,4,NH,HAMPSTEAD,New Hampshire,NH
155,20020917X02617,Accident,SEA82DYM14,1982-04-02,United States,Non-Fatal,Substantial,N2296G,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,02-04-1983,0.0,1982,4,OR,ALBANY,Oregon,OR
156,20020917X02522,Accident,NYC82DA068,1982-04-03,United States,Non-Fatal,Substantial,N7652U,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,03-04-1983,0.0,1982,4,CT,WASHINGTON,Connecticut,CT
157,20020917X02209,Accident,LAX82DA125,1982-04-03,United States,Non-Fatal,Substantial,N5682E,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,03-04-1983,0.0,1982,4,CA,DEATH VALLEY,California,CA
158,20020917X02056,Accident,FTW82DA113,1982-04-04,United States,Non-Fatal,Substantial,N6374F,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,04-04-1983,0.0,1982,4,TX,TOMBALL,Texas,TX
159,20020917X01955,Accident,DEN82DA071,1982-04-04,United States,Non-Fatal,Substantial,N1297U,Cessna,172,No,1.0,Reciprocating,,Business,0.0,0.0,1.0,VMC,Probable Cause,04-04-1983,0.0,1982,4,CO,WESTCLIFFE,Colorado,CO
160,20020917X01694,Accident,ATL82DA091,1982-04-04,United States,Non-Fatal,Substantial,N5510D,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,04-04-1983,0.0,1982,4,VA,CHANTILLY,Virginia,VA
161,20020917X02378,Accident,MIA82DA093,1982-04-04,United States,Non-Fatal,Substantial,N4049D,Cessna,182,No,1.0,Reciprocating,,Unknown,0.0,0.0,1.0,VMC,Probable Cause,04-04-1983,0.0,1982,4,FL,QUINCY,Florida,FL
162,20020917X02212,Accident,LAX82DA128,1982-04-05,United States,Non-Fatal,Substantial,N8760U,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,05-04-1983,0.0,1982,4,CA,MENDOTA,California,CA
163,20020917X01856,Accident,CHI82DA116,1982-04-07,United States,Non-Fatal,Substantial,N66944,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,07-04-1983,0.0,1982,4,MI,PONTIAC,Michigan,MI
164,20020917X02062,Accident,FTW82DA119,1982-04-08,United States,Non-Fatal,Substantial,N5870E,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,1.0,1.0,VMC,Probable Cause,08-04-1983,1.0,1982,4,NM,SANTA FE,New Mexico,NM
165,20020917X01698,Accident,ATL82DA097,1982-04-08,United States,Non-Fatal,Substantial,N6444B,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,08-04-1983,0.0,1982,4,MS,BROOK HAVEN,Mississippi,MS
166,20020917X02066,Accident,FTW82DA124,1982-04-09,United States,Non-Fatal,Substantial,N5361M,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,09-04-1983,0.0,1982,4,LA,LAFAYETTE,Louisiana,LA
167,20020917X02215,Accident,LAX82DA132,1982-04-10,United States,Non-Fatal,Substantial,N6497S,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,10-04-1983,0.0,1982,4,AZ,TUSCON,Arizona,AZ
168,20020917X02214,Accident,LAX82DA131,1982-04-10,United States,Non-Fatal,Substantial,N46125,Cessna,172,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,10-04-1983,0.0,1982,4,AZ,HOLBROOK,Arizona,AZ
169,20020917X01699,Accident,ATL82DA099,1982-04-10,United States,Non-Fatal,Substantial,N1499H,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,10-04-1983,0.0,1982,4,AL,HUNTSVILLE,Alabama,AL
170,20020917X02605,Accident,SEA82DA051,1982-04-11,United States,Non-Fatal,Destroyed,N1075F,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,11-04-1983,2.0,1982,4,ID,POCATELLO,Idaho,ID
171,20020917X02553,Accident,NYC82FGT13,1982-04-11,United States,Fatal(1),Destroyed,N9227X,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,11-04-1983,0.0,1982,4,PA,CATAWISSA,Pennsylvania,PA
172,20020917X02065,Accident,FTW82DA122,1982-04-11,United States,Non-Fatal,Substantial,N8408U,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,11-04-1983,0.0,1982,4,NM,GALLUP,New Mexico,NM
173,20020917X02064,Accident,FTW82DA121,1982-04-11,United States,Non-Fatal,Substantial,N62619,Cessna,172P,No,1.0,Reciprocating,,Personal,0.0,4.0,0.0,VMC,Probable Cause,11-04-1983,4.0,1982,4,NM,ALBUQUERQUE,New Mexico,NM
174,20020917X02312,Accident,LAX82FUQ14,1982-04-12,United States,Non-Fatal,Substantial,N13NP,Cessna,180,No,1.0,Reciprocating,,Instructional,0.0,0.0,3.0,VMC,Probable Cause,12-04-1983,0.0,1982,4,CA,GOLETA,California,CA
175,20020917X01857,Accident,CHI82DA118,1982-04-12,United States,Non-Fatal,Substantial,N4178L,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,12-04-1983,0.0,1982,4,IL,MARION,Illinois,IL
176,20020917X02526,Accident,NYC82DA072,1982-04-15,United States,Non-Fatal,Substantial,N4940G,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,1.0,1.0,VMC,Probable Cause,15-04-1983,1.0,1982,4,NJ,TRENTON,New Jersey,NJ
177,20020917X02392,Accident,MIA82DA111,1982-04-17,United States,Fatal(3),Destroyed,N5186D,Cessna,172N,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,IMC,Probable Cause,17-04-1983,0.0,1982,4,FL,NEAR WESTBAY,Florida,FL
178,20020917X02332,Accident,LAX82FXQ07,1982-04-17,United States,Fatal(1),Destroyed,N7820F,Cessna,150,No,1.0,Reciprocating,,Personal,1.0,0.0,0.0,VMC,Probable Cause,17-04-1983,1.0,1982,4,NV,WADSWORTH,Nevada,NV
179,20020917X02080,Accident,FTW82DA140,1982-04-17,United States,Non-Fatal,Substantial,N61923,Cessna,172M,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,17-04-1983,0.0,1982,4,TX,BRECIPROCATINGKENRIDGE,Texas,TX
180,20020917X01705,Accident,ATL82DA107,1982-04-17,United States,Non-Fatal,Substantial,N6687G,Cessna,150,No,2.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,17-04-1983,0.0,1982,4,NC,JACKSONVILLE,North Carolina,NC
181,20020917X02311,Accident,LAX82FUQ13,1982-04-18,United States,Fatal(1),Destroyed,N66631,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,0.0,VMC,Probable Cause,18-04-1983,0.0,1982,4,CA,SANTA BARBARA,California,CA
182,20020917X02222,Accident,LAX82DA141,1982-04-18,United States,Non-Fatal,Destroyed,N73890,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,4.0,VMC,Probable Cause,18-04-1983,0.0,1982,4,CA,BAKERSFIELD,California,CA
183,20020917X02288,Accident,LAX82FUA13,1982-04-18,United States,Non-Fatal,Substantial,N5513L,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,18-04-1983,0.0,1982,4,CA,LONG BEACH,California,CA
184,20020917X01974,Accident,DEN82FA061,1982-04-18,United States,Non-Fatal,Substantial,N6859A,Cessna,150,No,1.0,Reciprocating,,Personal,1.0,1.0,0.0,VMC,Probable Cause,18-04-1983,2.0,1982,4,CO,PARKER,Colorado,CO
185,20020917X01863,Accident,CHI82DA125,1982-04-18,United States,Non-Fatal,Substantial,N1810J,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,18-04-1983,0.0,1982,4,MI,CARO,Michigan,MI
186,20020917X01862,Accident,CHI82DA124,1982-04-18,United States,Non-Fatal,Substantial,N13226,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,18-04-1983,0.0,1982,4,OH,SALEM,Ohio,OH
187,20020917X01712,Accident,ATL82DA116,1982-04-18,United States,Non-Fatal,Substantial,N738QD,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,18-04-1983,0.0,1982,4,KY,PIKEVILLE,Kentucky,KY
188,20020917X02528,Accident,NYC82DA074,1982-04-19,United States,Non-Fatal,Substantial,N54576,Cessna,172,No,1.0,Reciprocating,,Instructional,0.0,0.0,2.0,VMC,Probable Cause,19-04-1983,0.0,1982,4,NJ,MORRISTOWN,New Jersey,NJ
189,20020917X02385,Accident,MIA82DA100,1982-04-19,United States,Non-Fatal,Substantial,N56826,Piper,PA-28-140,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,19-04-1983,0.0,1982,4,FL,LAKE WALES,Florida,FL
190,20020917X02478,Incident,MKC82IA047,1982-04-20,United States,Incident,Minor,N89585,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,20-04-1983,0.0,1982,4,KS,COTTONWOOD FALL,Kansas,KS
191,20020917X02530,Accident,NYC82DA076,1982-04-21,United States,Non-Fatal,Substantial,N477FL,Piper,PA-28-140,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,21-04-1983,0.0,1982,4,NY,WHITE PLAINS,New York,NY
192,20020917X02390,Accident,MIA82DA107,1982-04-22,United States,Non-Fatal,Substantial,N67966,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,22-04-1983,0.0,1982,4,FL,NEW PORT RICHEY,Florida,FL
193,20020917X01867,Accident,CHI82DA130,1982-04-22,United States,Non-Fatal,Substantial,N50759,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,22-04-1983,0.0,1982,4,IN,GARY,Indiana,IN
194,20020917X01708,Accident,ATL82DA112,1982-04-22,United States,Non-Fatal,Substantial,N3155E,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,0.0,3.0,VMC,Probable Cause,22-04-1983,0.0,1982,4,WV,BUCKHANNON,West Virginia,WV
195,20020917X02251,Accident,LAX82DVG21,1982-04-23,United States,Non-Fatal,Substantial,N7060R,Piper,PA-28-140,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,23-04-1983,0.0,1982,4,CA,LIVE OAK,California,CA
196,20020917X01873,Accident,CHI82DA137,1982-04-23,United States,Non-Fatal,Substantial,N5729E,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,23-04-1983,0.0,1982,4,MN,BLAINE,Minnesota,MN
197,20020917X02559,Accident,NYC82FHJ05,1982-04-24,United States,Non-Fatal,Destroyed,N22550,Cessna,150,No,1.0,Reciprocating,,Personal,0.0,2.0,0.0,VMC,Probable Cause,24-04-1983,2.0,1982,4,NY,BAYPORT,New York,NY
198,20020917X02462,Accident,MKC82DA063,1982-04-24,United States,Non-Fatal,Substantial,N1556Q,Cessna,150,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,24-04-1983,0.0,1982,4,NE,POTTER,Nebraska,NE
199,20020917X02460,Accident,MKC82DA061,1982-04-24,United States,Non-Fatal,Substantial,N4736B,Cessna,152,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,24-04-1983,0.0,1982,4,MO,GRAIN VALLEY,Missouri,MO
200,20020917X02319,Accident,LAX82FVD14,1982-04-25,United States,Non-Fatal,Substantial,N21551,Cessna,172N,No,1.0,Reciprocating,,Instructional,0.0,2.0,0.0,VMC,Probable Cause,25-04-1983,2.0,1982,4,CA,HAYWARD,California,CA
201,20020917X02087,Accident,FTW82DA149,1982-04-25,United States,Non-Fatal,Substantial,N3588S,Cessna,172,No,1.0,Reciprocating,,Personal,0.0,1.0,1.0,VMC,Probable Cause,25-04-1983,1.0,1982,4,AR,DELAPLANE,Arkansas,AR
202,20020917X01875,Accident,CHI82DA139,1982-04-25,United States,Non-Fatal,Substantial,N45476,Cessna,150M,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,25-04-1983,0.0,1982,4,OH,CORTLAND,Ohio,OH
203,20020917X01870,Accident,CHI82DA133,1982-04-25,United States,Non-Fatal,Substantial,N6308A,Cessna,182,No,1.0,Reciprocating,,Personal,0.0,0.0,2.0,VMC,Probable Cause,25-04-1983,0.0,1982,4,IN,BRAZIL,Indiana,IN
204,20020917X01874,Accident,CHI82DA138,1982-04-27,United States,Non-Fatal,Destroyed,N68710,Cessna,152,No,1.0,Reciprocating,,Personal,0.0,0.0,1.0,VMC,Probable Cause,27-04-1983,0.0,1982,4,WI,NEW LONDON,Wisconsin,WI
205,20020917X02230,Accident,LAX82DA149,1982-04-28,United States,Non-Fatal,Substantial,N5434D,Cessna,172,No,1.0,Reciprocating,,Instructional,0.0,0.0,1.0,VMC,Probable Cause,28-04-1983,0.0,1982,4,AZ,LITCHFIELD PARK,Arizona,AZ
